code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at
1798,1798.T,Moriya Corporation,守谷商会,スタンダード（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,1194.0,1668.638,0.71555364,13020212224,4.750915,,0.16181,251.32,53027000320,0.06083,0.05133,10883999744,1844999936,9.84,2026-04-30
4524,4524.T,"Morishita Jintan Co., Ltd.",森下仁丹,スタンダード（内国株式）,医薬品,医薬品,Healthcare,Drug Manufacturers - Specialty & Generic,JPY,2221.0,3098.997,0.7166835,9103312896,15.649662,,0.044710003,141.92,12874000384,0.056149997,0.0435,838000000,1287000064,2.91,2026-04-30
7128,7128.T,UNISOL Holdings Corporation,ユニソルホールディングス,プライム（内国株式）,卸売業,商社・卸売,Industrials,Industrial Distribution,JPY,2168.0,3023.034,0.71716034,52126789632,27.133917,12.339214,0.027409999,79.9,159035998208,0.03367,0.01198,29760000000,1594000000,4.6,2026-04-30
4631,4631.T,DIC Corporation,ＤＩＣ,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,3568.0,4973.382,0.71741927,337818419200,10.444964,10.88369,0.07288,341.6,1052193980416,0.044,0.03075,68908998656,458272997376,3.9,2026-04-30
9274,9274.T,"Kpp Group Holdings Co., Ltd.",ＫＰＰグループホールディングス,プライム（内国株式）,卸売業,商社・卸売,Basic Materials,Paper & Paper Products,JPY,967.0,1347.874,0.7174261,60265308160,9.201637,,0.07832,105.09,651542003712,0.0141900005,0.0101,14787000320,98629001216,3.76,2026-04-30
5355,5355.T,"Nippon Crucible Co., Ltd.",日本坩堝,スタンダード（内国株式）,ガラス・土石製品,建設・資材,Industrials,Conglomerates,JPY,655.0,912.518,0.71779406,4352700928,11.485184,,0.07695,57.03,10133999616,0.05077,0.04362,1848999936,2531000064,2.74,2026-04-30
8360,8360.T,"The Yamanashi Chuo Bank,Ltd.",山梨中央銀行,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,5380.0,7494.021,0.71790564,164861755392,18.386875,,0.045289997,292.6,62641999872,0.24438,0.16023001,475226996736,552136015872,2.15,2026-04-30
7283,7283.T,"Aisan Industry Co., Ltd.",愛三工業,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,1739.0,2421.7,0.7180906,99171172352,7.6399264,8.4705305,0.09613,227.62,330833985536,0.04205,0.03952,87663001600,75373002752,4.56,2026-04-30
7628,7628.T,Ohashi Technica Inc.,オーハシテクニカ,プライム（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Auto Parts,JPY,1101.0,1530.396,0.7194216,28160333824,12.440678,,0.06329,88.5,40238002176,0.06914,0.06071,19998957568,0,3.29,2026-04-30
9052,9052.T,"Sanyo Electric Railway Co.,Ltd.",山陽電気鉄道,プライム（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,1974.0,2743.856,0.7194255,43862396928,10.491072,,0.0692,188.16,38768001024,0.11007,0.105220005,8588000256,41893998592,2.51,2026-04-30
9048,9048.T,"Nagoya Railroad Co., Ltd.",名古屋鉄道,プライム（内国株式）,陸運業,運輸・物流,Industrials,Conglomerates,JPY,1770.5,2458.971,0.72001666,347251048448,14.456601,12.467432,,122.47,698921975808,0.0799,0.03876,47876001792,665414008832,2.25,2026-04-30
7180,7180.T,"Kyushu Financial Group, Inc.",九州フィナンシャルグループ,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,1278.5,1774.118,0.72063977,541516005376,15.139136,17.023968,0.05503,84.45,228942004224,0.26785,0.17648001,1682291949568,1354417045504,1.97,2026-04-30
9845,9845.T,Parker Corporation,パーカーコーポレーション,スタンダード（内国株式）,化学,素材・化学,Industrials,Industrial Distribution,JPY,1393.0,1932.72,0.7207459,34864640000,8.841077,,0.08737001,157.56,72078999552,0.08442,0.05566,24034000896,4922999808,2.35,2026-04-30
3607,3607.T,"Kuraudia Holdings Co.,Ltd.",クラウディアホールディングス,スタンダード（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Retail,JPY,367.0,508.979,0.72105134,3326209024,5.4507647,,0.13979,67.33,13777999872,-0.04129,0.0442,2488999936,5341000192,2.69,2026-04-30
3388,3388.T,"Meiji Electric Industries Co.,Ltd.",明治電機工業,プライム（内国株式）,卸売業,商社・卸売,Technology,Scientific & Technical Instruments,JPY,2037.0,2822.798,0.72162443,25977157632,8.354181,10.516262,0.085489996,243.83,79433129984,0.031689998,0.037100002,14187029504,0,4.12,2026-04-30
8585,8585.T,Orient Corporation,オリエントコーポレーション,プライム（内国株式）,その他金融業,金融（除く銀行）,Financial Services,Credit Services,JPY,1014.0,1405.02,0.7216979,173582843904,10.5625,61.19493,0.049250003,96.0,248753995776,0.16577,0.05007,234752000000,2141446995968,3.93,2026-04-30
9022,9022.T,Central Japan Railway Company,東海旅客鉄道,プライム（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,3744.0,5185.515,0.7220112,3576475942912,6.5582957,8.819373,0.114700004,570.88,2006218047488,0.27111,0.27558002,368593010688,4805923176448,0.79,2026-04-30
3045,3045.T,"Kawasaki & Co., Ltd.",カワサキ,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Apparel Manufacturing,JPY,1451.0,2009.486,0.7220752,3094605824,8.828182,,0.05171,164.36,1550000000,0.28369,0.14129,151000000,1002000000,3.42,2026-04-30
7239,7239.T,"TACHI-S Co., Ltd.",タチエス,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,2056.0,2845.123,0.7226401,70556426240,5.5906024,8.492358,0.11885,367.76,261995003904,0.040949997,0.04304,45232001024,11299000320,4.98,2026-04-30
6907,6907.T,"GEOMATEC Co., Ltd.",ジオマテック,スタンダード（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,962.0,1330.546,0.72301143,7609693184,14.18879,,0.0022,67.8,6316000256,0.01084,0.00364,5953999872,2227000064,,2026-04-30
5703,5703.T,"Nippon Light Metal Holdings Company, Ltd.",日本軽金属ホールディングス,プライム（内国株式）,非鉄金属,鉄鋼・非鉄,Basic Materials,Aluminum,JPY,2845.0,3930.679,0.7237935,175237087232,13.45981,11.624581,0.06436,211.37,573289005056,0.04684,0.02503,49557999616,184447991808,2.79,2026-04-30
2204,2204.T,"Nakamuraya Co., Ltd.",中村屋,スタンダード（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,3160.0,4365.784,0.7238104,18058151936,23.679281,,,133.45,36855353344,-0.23627001,0.009649999,1327910016,8815040512,2.35,2026-04-30
1301,1301.T,"Kyokuyo Co., Ltd.",極洋,プライム（内国株式）,水産・農林業,食品,Consumer Defensive,Packaged Foods,JPY,4510.0,6229.201,0.7240094,53566558208,7.823206,15.692415,,576.49,324770988032,0.044689998,0.0,7660000256,103458996224,3.3,2026-04-30
7213,7213.T,LECIP Holdings Corporation,レシップホールディングス,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Technology,Electronic Components,JPY,503.0,694.264,0.7245083,7781938688,5.6804066,8.59829,0.19396,88.55,25654999040,0.14437,0.07441,2900999936,1053000000,9.52,2026-04-30
6505,6505.T,Toyo Denki Seizo K.K.,東洋電機製造,スタンダード（内国株式）,電気機器,電機・精密,Industrials,Specialty Industrial Machinery,JPY,2496.0,3443.212,0.72490454,22507556864,10.365018,20.459017,0.094960004,240.81,40468000768,0.11287,0.067140006,4239000064,13461000192,3.0,2026-04-30
8173,8173.T,Joshin Corporation,上新電機,プライム（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,2904.0,4005.343,0.72503155,75154587648,24.155714,10.823706,0.036760002,120.22,433273995264,0.00824,0.0,5347999744,42885001216,3.46,2026-04-30
3131,3131.T,Shinden Hightex Corporation,シンデン・ハイテックス,スタンダード（内国株式）,卸売業,商社・卸売,Technology,Electronics & Computer Distribution,JPY,2832.0,3905.324,0.72516394,5338656768,10.227519,,0.074829996,276.9,41591001088,0.02671,0.01301,5276000256,7585999872,4.65,2026-04-30
7305,7305.T,"Araya Industrial Co., Ltd.",新家工業,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,2488.0,3430.924,0.72516906,23720337408,12.682878,,0.05998,196.17,40606998528,0.04913,0.04947,7237000192,8083999744,6.0,2026-04-30
4471,4471.T,"Sanyo Chemical Industries, Ltd.",三洋化成工業,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,4995.0,6887.171,0.7252615,110497210368,8.104688,16.589172,0.09594,616.31,127749996544,0.09957,0.10425,31018999808,3576999936,3.36,2026-04-30
256A,256A.T,TOBISHIMA HOLDINGS Inc.,飛島ホールディングス,プライム（内国株式）,建設業,建設・資材,Industrials,Engineering & Construction,JPY,2000.0,2755.239,0.72588986,38306156544,10.286479,,0.09454001,194.43,138879991808,0.059169997,0.03504,14232999936,46077001728,4.88,2026-04-30
7919,7919.T,"Nozaki Insatsu Shigyo Co., Ltd.",野崎印刷紙業,スタンダード（内国株式）,その他製品,情報通信・サービスその他,Industrials,Specialty Business Services,JPY,202.0,278.24,0.72599196,3261181696,7.534502,,0.07756,26.81,14016000000,0.038599998,0.025610002,1398000000,3127000064,4.95,2026-04-30
9404,9404.T,"Nippon Television Holdings, Inc.",日本テレビホールディングス,プライム（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Broadcasting,JPY,2976.5,4098.88,0.726174,736184238080,13.323038,19.896389,0.06258,223.41,487041990656,0.16894,0.12915,187101003776,8150000128,1.99,2026-04-30
3768,3768.T,Riskmonster.com,リスクモンスター,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,Industrials,Consulting Services,JPY,591.0,813.163,0.72679156,4408537088,3.4506917,,0.21505,171.27,3763184896,0.083009996,0.32182,1736265984,233400000,2.57,2026-04-30
5541,5541.T,"Pacific Metals Co., Ltd.",大平洋金属,プライム（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Other Industrial Metals & Mining,JPY,2526.0,3474.462,0.7270191,43922128896,,-61.609756,0.012309999,-49.14,9217000448,-0.51617,0.08473,17895999488,0,5.65,2026-04-30
9982,9982.T,"Takihyo Co., Ltd.",タキヒヨー,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Apparel Manufacturing,JPY,2789.0,3835.534,0.72714776,23672293376,14.995429,,0.051420003,185.99,63970000896,-0.00818,0.02525,5254000128,5260000256,1.79,2026-04-30
3512,3512.T,"Nippon Felt Co., Ltd.",日本フエルト,スタンダード（内国株式）,繊維製品,素材・化学,Industrials,Conglomerates,JPY,891.0,1224.966,0.72736716,15442231296,35.28713,,0.02375,25.25,9475999744,0.03009,0.05361,2519000064,800000000,2.19,2026-04-30
7555,7555.T,"Ota Floriculture Auction Co.,Ltd.",大田花き,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Defensive,Farm Products,JPY,743.0,1020.899,0.72778994,3780141824,29.76763,,0.02226,24.96,3737999872,0.08602,0.030769998,1739000064,185000000,1.62,2026-04-30
7888,7888.T,Sanko Gosei Ltd.,三光合成,プライム（内国株式）,化学,素材・化学,Technology,Semiconductor Equipment & Materials,JPY,866.0,1187.78,0.7290912,26398939136,6.594578,7.2347536,0.12641,131.32,96659996672,0.058080003,0.043920003,13537999872,26383998976,3.26,2026-04-30
3580,3580.T,"KOMATSU MATERE Co.,Ltd.",小松マテーレ,プライム（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Textile Manufacturing,JPY,735.0,1007.299,0.7296741,28022716416,19.547873,,0.02617,37.6,40597999616,0.05514,0.02544,10595999744,0,3.47,2026-04-30
6444,6444.T,Sanden Corporation,サンデン,スタンダード（内国株式）,機械,機械,Consumer Cyclical,Auto Parts,JPY,175.0,239.669,0.7301737,19591147520,71.13821,1.4752992,0.0294,2.46,190874992640,0.014839999,0.0014399999,18129999872,81697996800,,2026-04-30
7322,7322.T,"San ju San Financial Group,Inc.",三十三フィナンシャルグループ,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,1605.0,2196.752,0.73062414,167030095872,17.6879,,0.05336,90.74,79021998080,0.22400999,0.14816,365117014016,301442990080,1.96,2026-04-30
6832,6832.T,"AOI Electronics Co., Ltd.",アオイ電子,スタンダード（内国株式）,電気機器,電機・精密,Technology,Semiconductors,JPY,2801.0,3833.221,0.73071706,31368222720,273.80255,38.967724,-0.00125,10.23,37155999744,-0.0058999998,-0.00145,16705000448,10108000256,1.9,2026-04-30
9305,9305.T,Yamatane Corporation,ヤマタネ,プライム（内国株式）,卸売業,商社・卸売,Industrials,Marine Shipping,JPY,2020.0,2763.884,0.7308556,42674212864,13.969571,,0.07777,144.6,86822002688,0.05337,0.05106,7202999808,80235003904,3.66,2026-04-30
3355,3355.T,Kuriyama Holdings Corporation,クリヤマホールディングス,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Industrial Distribution,JPY,1824.0,2495.564,0.7308969,35970351104,9.092722,9.98358,0.083579995,200.6,88685002752,0.01869,0.04447,11459000320,20057999360,3.24,2026-04-30
6496,6496.T,"Nakakita Seisakusho Co., Ltd.",中北製作所,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,5810.0,7946.861,0.7311063,20281849856,12.995147,,,447.09,28889999360,0.04084,0.060300004,4438000128,4320000000,1.93,2026-04-30
5351,5351.T,"Shinagawa Refra Co., Ltd.",品川リフラ,プライム（内国株式）,ガラス・土石製品,建設・資材,Industrials,Building Products & Equipment,JPY,1916.0,2615.272,0.73261976,87433060352,9.487497,8.212602,0.28977,201.95,169024995328,0.057550002,0.18837,31922999296,45035999232,4.67,2026-04-30
2700,2700.T,"Kitoku Shinryo Co., Ltd.",木徳神糧,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Defensive,Packaged Foods,JPY,1831.0,2497.866,0.7330257,14974983168,2.710745,,0.30532,675.46,176190996480,0.00137,0.03133,5145999872,16798000128,2.68,2026-04-30
9536,9536.T,"Saibu Gas Holdings Co.,Ltd.",西部ガスホールディングス,プライム（内国株式）,電気・ガス業,電力・ガス,Utilities,Utilities - Regulated Gas,JPY,2236.0,3047.608,0.7336902,80477044736,9.220239,,0.098120004,242.51,268813991936,0.03686,0.03706,17945999360,278122004480,2.85,2026-04-30
8304,8304.T,"Aozora Bank, Ltd.",あおぞら銀行,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,2518.5,3428.285,0.7346239,348512845824,15.848593,13.5578165,0.0557,158.91,122201997312,0.23573999,0.21368,1990784974848,1325319979008,3.47,2026-04-30
9619,9619.T,"Ichinen Holdings Co.,Ltd.",イチネンホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他,Industrials,Rental & Leasing Services,JPY,2159.0,2938.594,0.7347051,51119550464,7.13271,8.787139,0.106639996,302.69,160010993664,0.06704,0.04481,14565999616,111658000384,3.71,2026-04-30
6092,6092.T,"EnBio Holdings, Inc",エンバイオ・ホールディングス,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Industrials,Specialty Business Services,JPY,800.0,1087.882,0.7353739,6479688192,11.138959,,-0.02325,71.82,11579078656,0.13307999,-0.015310001,3912999936,10497000448,1.1,2026-04-30
7240,7240.T,NOK Corporation,ＮＯＫ,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,2801.5,3808.586,0.73557484,443869298688,15.245429,15.19334,,183.76,735471992832,0.05747,0.0,125362003968,63502999552,4.66,2026-04-30
5901,5901.T,"Toyo Seikan Group Holdings, Ltd.",東洋製罐グループホールディングス,プライム（内国株式）,金属製品,建設・資材,Consumer Cyclical,Packaging & Containers,JPY,3256.0,4426.319,0.7356,489609625600,11.446249,-31.157894,0.06928,284.46,945359028224,0.04572,0.04815,101864996864,213209006080,3.55,2026-04-30
4998,4998.T,Fumakilla Limited,フマキラー,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Agricultural Inputs,JPY,1129.0,1533.197,0.7363698,18605117440,9.090178,11.278722,0.07649,124.2,75369996288,-0.03836,0.024349999,9354000384,12963000320,2.13,2026-04-30
7990,7990.T,"Globeride, Inc.",グローブライド,プライム（内国株式）,その他製品,情報通信・サービスその他,Consumer Cyclical,Leisure,JPY,2077.0,2820.184,0.7364767,45277851648,8.866974,12.023155,,234.24,125232996352,0.041989997,0.0,12737999872,28693999616,4.32,2026-04-30
8783,8783.T,"abc Co., Ltd.",ａｂｃ,スタンダード（内国株式）,その他金融業,金融（除く銀行）,Financial Services,Asset Management,JPY,190.0,257.576,0.7376464,7171718656,,,,-337.58,2686999808,-0.89088,-1.20332,866000000,2326000128,,2026-04-30
8093,8093.T,"Kyokuto Boeki Kaisha, Ltd.",極東貿易,プライム（内国株式）,卸売業,商社・卸売,Technology,Electronics & Computer Distribution,JPY,1868.0,2526.891,0.73924834,22481281024,5.8929305,,0.0675,316.99,65495998464,0.03444,0.03026,8913999872,5960000000,3.94,2026-04-30
4097,4097.T,"Koatsu Gas Kogyo Co., Ltd.",高圧ガス工業,プライム（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,1095.0,1480.597,0.7395665,60447735808,12.400906,,0.053200003,88.3,98281996288,0.06288,0.04319,29760000000,11911000064,3.63,2026-04-30
